trial_idx,frame_idx,timestamp,x_px,y_px,inside
4,2,2025-10-29T05:17:09.329Z,1125,202,0
4,3,2025-10-29T05:17:09.345Z,1128,202,0
4,4,2025-10-29T05:17:09.362Z,1129,202,0
4,5,2025-10-29T05:17:09.379Z,1129,202,0
4,6,2025-10-29T05:17:09.395Z,1129,202,0
4,7,2025-10-29T05:17:09.412Z,1131,201,0
4,8,2025-10-29T05:17:09.429Z,1136,199,0
4,9,2025-10-29T05:17:09.445Z,1156,196,0
4,10,2025-10-29T05:17:09.462Z,1169,196,0
4,11,2025-10-29T05:17:09.479Z,1202,192,0
4,12,2025-10-29T05:17:09.495Z,1221,192,0
4,13,2025-10-29T05:17:09.512Z,1250,192,0
4,14,2025-10-29T05:17:09.529Z,1261,190,0
4,15,2025-10-29T05:17:09.546Z,1274,188,0
4,16,2025-10-29T05:17:09.562Z,1277,187,0
4,17,2025-10-29T05:17:09.579Z,1277,187,0
4,18,2025-10-29T05:17:09.595Z,1277,187,0
4,19,2025-10-29T05:17:09.612Z,1277,187,0
4,20,2025-10-29T05:17:09.629Z,1277,187,0
4,21,2025-10-29T05:17:09.645Z,1277,187,0
4,22,2025-10-29T05:17:09.662Z,1277,187,0
4,23,2025-10-29T05:17:09.679Z,1277,187,0
4,24,2025-10-29T05:17:09.695Z,1283,185,0
4,25,2025-10-29T05:17:09.712Z,1302,183,0
4,26,2025-10-29T05:17:09.729Z,1342,181,0
4,27,2025-10-29T05:17:09.746Z,1361,181,0
4,28,2025-10-29T05:17:09.762Z,1370,181,0
4,29,2025-10-29T05:17:09.779Z,1370,181,0
4,30,2025-10-29T05:17:09.796Z,1370,181,0
4,31,2025-10-29T05:17:09.812Z,1370,181,0
4,32,2025-10-29T05:17:09.829Z,1370,181,0
4,33,2025-10-29T05:17:09.846Z,1370,181,0
4,34,2025-10-29T05:17:09.863Z,1370,181,0
4,35,2025-10-29T05:17:09.879Z,1370,181,0
4,36,2025-10-29T05:17:09.896Z,1370,181,0
4,37,2025-10-29T05:17:09.912Z,1370,181,0
4,38,2025-10-29T05:17:09.929Z,1370,181,0
4,39,2025-10-29T05:17:09.945Z,1370,181,0
4,40,2025-10-29T05:17:09.962Z,1370,181,0
4,41,2025-10-29T05:17:09.979Z,1370,181,0
4,42,2025-10-29T05:17:09.995Z,1370,181,0
4,43,2025-10-29T05:17:10.012Z,1370,181,0
4,44,2025-10-29T05:17:10.029Z,1370,181,0
4,45,2025-10-29T05:17:10.045Z,1370,181,0
4,46,2025-10-29T05:17:10.062Z,1370,181,0
4,47,2025-10-29T05:17:10.079Z,1370,181,0
4,48,2025-10-29T05:17:10.096Z,1370,181,0
4,49,2025-10-29T05:17:10.112Z,1370,181,0
4,50,2025-10-29T05:17:10.129Z,1370,181,0
4,51,2025-10-29T05:17:10.146Z,1370,181,0
4,52,2025-10-29T05:17:10.162Z,1370,181,0
4,53,2025-10-29T05:17:10.179Z,1370,181,0
4,54,2025-10-29T05:17:10.196Z,1370,181,0
4,55,2025-10-29T05:17:10.212Z,1370,181,0
4,56,2025-10-29T05:17:10.229Z,1370,181,0
4,57,2025-10-29T05:17:10.245Z,1370,181,0
4,58,2025-10-29T05:17:10.262Z,1370,181,0
4,59,2025-10-29T05:17:10.279Z,1370,181,0
4,60,2025-10-29T05:17:10.295Z,1370,181,0
4,61,2025-10-29T05:17:10.312Z,1370,181,0
4,62,2025-10-29T05:17:10.329Z,1370,181,0
4,63,2025-10-29T05:17:10.345Z,1370,181,0
4,64,2025-10-29T05:17:10.362Z,1368,182,0
4,65,2025-10-29T05:17:10.379Z,1328,192,0
4,66,2025-10-29T05:17:10.396Z,1306,194,0
4,67,2025-10-29T05:17:10.412Z,1258,203,0
4,68,2025-10-29T05:17:10.429Z,1234,207,0
4,69,2025-10-29T05:17:10.445Z,1180,214,0
4,70,2025-10-29T05:17:10.462Z,1154,216,0
4,71,2025-10-29T05:17:10.479Z,1103,216,0
4,72,2025-10-29T05:17:10.495Z,1084,218,0
4,73,2025-10-29T05:17:10.512Z,1062,218,1
4,74,2025-10-29T05:17:10.529Z,1058,218,1
4,75,2025-10-29T05:17:10.545Z,1058,218,1
4,76,2025-10-29T05:17:10.562Z,1058,218,1
4,77,2025-10-29T05:17:10.579Z,1058,218,1
4,78,2025-10-29T05:17:10.595Z,1058,218,1
4,79,2025-10-29T05:17:10.612Z,1058,218,1
4,80,2025-10-29T05:17:10.629Z,1058,218,1
4,81,2025-10-29T05:17:10.645Z,1058,218,1
4,82,2025-10-29T05:17:10.662Z,1058,218,1
4,83,2025-10-29T05:17:10.679Z,1058,218,1
4,84,2025-10-29T05:17:10.695Z,1058,218,1
4,85,2025-10-29T05:17:10.712Z,1058,218,1
4,86,2025-10-29T05:17:10.729Z,1058,218,1
4,87,2025-10-29T05:17:10.746Z,1058,218,1
4,88,2025-10-29T05:17:10.762Z,1058,218,1
4,89,2025-10-29T05:17:10.779Z,1058,218,1
4,90,2025-10-29T05:17:10.796Z,1058,218,1
4,91,2025-10-29T05:17:10.812Z,1058,218,1
4,92,2025-10-29T05:17:10.829Z,1058,218,1
4,93,2025-10-29T05:17:10.845Z,1058,218,1
4,94,2025-10-29T05:17:10.862Z,1058,218,1
4,95,2025-10-29T05:17:10.879Z,1058,218,1
4,96,2025-10-29T05:17:10.896Z,1058,218,1
4,97,2025-10-29T05:17:10.912Z,1058,218,1
4,98,2025-10-29T05:17:10.929Z,1058,218,1
4,99,2025-10-29T05:17:10.946Z,1058,218,1
4,100,2025-10-29T05:17:10.962Z,1058,218,1
4,101,2025-10-29T05:17:10.979Z,1058,218,1
4,102,2025-10-29T05:17:10.995Z,1058,218,1
4,103,2025-10-29T05:17:11.012Z,1058,218,1
4,104,2025-10-29T05:17:11.029Z,1058,218,1
4,105,2025-10-29T05:17:11.046Z,1058,218,1
4,106,2025-10-29T05:17:11.063Z,1058,218,1
4,107,2025-10-29T05:17:11.079Z,1058,218,1
4,108,2025-10-29T05:17:11.095Z,1058,218,1
4,109,2025-10-29T05:17:11.113Z,1058,218,1
4,110,2025-10-29T05:17:11.129Z,1058,218,1
4,111,2025-10-29T05:17:11.146Z,1058,218,1
4,112,2025-10-29T05:17:11.162Z,1058,218,1
4,113,2025-10-29T05:17:11.179Z,1058,218,1
4,114,2025-10-29T05:17:11.196Z,1058,218,1
4,115,2025-10-29T05:17:11.212Z,1058,218,1
4,116,2025-10-29T05:17:11.229Z,1058,218,1
4,117,2025-10-29T05:17:11.245Z,1058,218,1
4,118,2025-10-29T05:17:11.262Z,1058,218,1
4,119,2025-10-29T05:17:11.279Z,1058,218,1
4,120,2025-10-29T05:17:11.296Z,1058,218,1
5,0,2025-10-29T05:17:11.763Z,1058,218,1
5,1,2025-10-29T05:17:11.779Z,1058,218,1
5,2,2025-10-29T05:17:11.796Z,1058,218,1
5,3,2025-10-29T05:17:11.812Z,1058,218,1
5,4,2025-10-29T05:17:11.829Z,1058,218,1
5,5,2025-10-29T05:17:11.845Z,1058,218,1
5,6,2025-10-29T05:17:11.862Z,1058,218,1
5,7,2025-10-29T05:17:11.879Z,1058,218,1
5,8,2025-10-29T05:17:11.896Z,1058,218,1
5,9,2025-10-29T05:17:11.912Z,1058,218,1
5,10,2025-10-29T05:17:11.929Z,1058,218,1
5,11,2025-10-29T05:17:11.946Z,1058,218,1
5,12,2025-10-29T05:17:11.962Z,1058,218,1
5,13,2025-10-29T05:17:11.979Z,1058,218,1
5,14,2025-10-29T05:17:11.996Z,1058,218,1
5,15,2025-10-29T05:17:12.012Z,1058,218,1
5,16,2025-10-29T05:17:12.029Z,1058,218,1
5,17,2025-10-29T05:17:12.046Z,1058,218,1
5,18,2025-10-29T05:17:12.063Z,1058,218,1
5,19,2025-10-29T05:17:12.079Z,1058,218,1
5,20,2025-10-29T05:17:12.096Z,1058,218,1
5,21,2025-10-29T05:17:12.112Z,1058,218,1
5,22,2025-10-29T05:17:12.129Z,1058,218,1
5,23,2025-10-29T05:17:12.146Z,1058,218,1
5,24,2025-10-29T05:17:12.162Z,1058,218,1
5,25,2025-10-29T05:17:12.179Z,977,200,1
5,26,2025-10-29T05:17:12.196Z,860,184,1
5,27,2025-10-29T05:17:12.213Z,624,160,0
5,28,2025-10-29T05:17:12.229Z,535,149,0
5,29,2025-10-29T05:17:12.246Z,476,146,0
5,30,2025-10-29T05:17:12.262Z,476,146,0
5,31,2025-10-29T05:17:12.279Z,476,146,0
5,32,2025-10-29T05:17:12.296Z,476,146,0
5,33,2025-10-29T05:17:12.312Z,476,146,0
5,34,2025-10-29T05:17:12.329Z,476,146,0
5,35,2025-10-29T05:17:12.346Z,476,146,0
5,36,2025-10-29T05:17:12.362Z,476,146,0
5,37,2025-10-29T05:17:12.379Z,476,146,0
5,38,2025-10-29T05:17:12.396Z,476,146,0
5,39,2025-10-29T05:17:12.413Z,476,146,0
5,40,2025-10-29T05:17:12.429Z,476,146,0
5,41,2025-10-29T05:17:12.445Z,476,146,0
5,42,2025-10-29T05:17:12.463Z,476,146,0
5,43,2025-10-29T05:17:12.479Z,476,146,0
5,44,2025-10-29T05:17:12.495Z,476,146,0
5,45,2025-10-29T05:17:12.513Z,476,146,0
5,46,2025-10-29T05:17:12.530Z,476,146,0
5,47,2025-10-29T05:17:12.546Z,476,146,0
5,48,2025-10-29T05:17:12.563Z,476,146,0
5,49,2025-10-29T05:17:12.579Z,476,146,0
5,50,2025-10-29T05:17:12.596Z,476,146,0
5,51,2025-10-29T05:17:12.613Z,476,146,0
5,52,2025-10-29T05:17:12.629Z,476,146,0
5,53,2025-10-29T05:17:12.646Z,476,146,0
5,54,2025-10-29T05:17:12.663Z,476,146,0
5,55,2025-10-29T05:17:12.679Z,476,146,0
5,56,2025-10-29T05:17:12.696Z,476,146,0
5,57,2025-10-29T05:17:12.712Z,476,146,0
5,58,2025-10-29T05:17:12.729Z,476,146,0
5,59,2025-10-29T05:17:12.746Z,476,146,0
5,60,2025-10-29T05:17:12.762Z,476,146,0
5,61,2025-10-29T05:17:12.779Z,476,146,0
5,62,2025-10-29T05:17:12.796Z,476,146,0
5,63,2025-10-29T05:17:12.812Z,476,146,0
5,64,2025-10-29T05:17:12.829Z,476,146,0
5,65,2025-10-29T05:17:12.846Z,476,146,0
5,66,2025-10-29T05:17:12.862Z,476,146,0
5,67,2025-10-29T05:17:12.879Z,499,144,0
5,68,2025-10-29T05:17:12.896Z,523,142,0
5,69,2025-10-29T05:17:12.912Z,596,146,0
5,70,2025-10-29T05:17:12.929Z,642,152,0
5,71,2025-10-29T05:17:12.946Z,703,156,0
5,72,2025-10-29T05:17:12.962Z,720,158,0
5,73,2025-10-29T05:17:12.979Z,728,160,0
5,74,2025-10-29T05:17:12.996Z,733,160,0
5,75,2025-10-29T05:17:13.013Z,760,168,0
5,76,2025-10-29T05:17:13.029Z,787,170,0
5,77,2025-10-29T05:17:13.046Z,859,185,1
5,78,2025-10-29T05:17:13.063Z,886,192,1
5,79,2025-10-29T05:17:13.079Z,902,195,1
5,80,2025-10-29T05:17:13.096Z,902,195,1
5,81,2025-10-29T05:17:13.112Z,902,195,1
5,82,2025-10-29T05:17:13.130Z,902,195,1
5,83,2025-10-29T05:17:13.146Z,902,195,1
5,84,2025-10-29T05:17:13.162Z,902,195,1
5,85,2025-10-29T05:17:13.179Z,902,195,1
5,86,2025-10-29T05:17:13.196Z,902,195,1
5,87,2025-10-29T05:17:13.213Z,902,195,1
5,88,2025-10-29T05:17:13.229Z,902,195,1
5,89,2025-10-29T05:17:13.246Z,902,195,1
5,90,2025-10-29T05:17:13.263Z,902,195,1
5,91,2025-10-29T05:17:13.279Z,902,195,1
5,92,2025-10-29T05:17:13.296Z,902,195,1
5,93,2025-10-29T05:17:13.313Z,902,195,1
5,94,2025-10-29T05:17:13.329Z,902,195,1
5,95,2025-10-29T05:17:13.346Z,902,195,1
5,96,2025-10-29T05:17:13.363Z,902,195,1
5,97,2025-10-29T05:17:13.379Z,902,195,1
5,98,2025-10-29T05:17:13.396Z,902,195,1
5,99,2025-10-29T05:17:13.412Z,902,195,1
5,100,2025-10-29T05:17:13.429Z,902,195,1
5,101,2025-10-29T05:17:13.446Z,902,195,1
5,102,2025-10-29T05:17:13.463Z,921,183,1
5,103,2025-10-29T05:17:13.479Z,935,175,1
5,104,2025-10-29T05:17:13.496Z,949,168,1
5,105,2025-10-29T05:17:13.512Z,952,167,1
5,106,2025-10-29T05:17:13.529Z,954,166,1
5,107,2025-10-29T05:17:13.546Z,954,166,1
5,108,2025-10-29T05:17:13.562Z,954,166,1
5,109,2025-10-29T05:17:13.579Z,954,166,1
5,110,2025-10-29T05:17:13.596Z,954,166,1
5,111,2025-10-29T05:17:13.612Z,954,166,1
5,112,2025-10-29T05:17:13.629Z,954,166,1
5,113,2025-10-29T05:17:13.646Z,954,166,1
5,114,2025-10-29T05:17:13.663Z,954,166,1
5,115,2025-10-29T05:17:13.679Z,954,166,1
5,116,2025-10-29T05:17:13.696Z,954,166,1
5,117,2025-10-29T05:17:13.712Z,954,166,1
5,118,2025-10-29T05:17:13.729Z,954,166,1
5,119,2025-10-29T05:17:13.746Z,954,166,1
